139,1105,55,33,10,1,0,3,3
142,448,51,37,9,2,0,3,3
89,1358,24,56,15,3,2,3,2
302,1169,55,25,11,6,3,4,3
108,261,39,46,10,3,2,0,2
151,1306,68,24,5,2,1,4,3
69,370,29,54,12,3,0,3,1
58,1127,58,33,6,2,1,3,1
155,270,45,40,8,3,4,4,3
69,864,29,50,14,3,0,3,1
113,1013,34,50,12,0,0,3,2
306,1166,80,15,3,1,0,5,3
67,855,41,37,14,0,0,0,1
93,453,48,39,7,4,2,4,2
225,848,33,49,13,2,0,4,3
100,1415,54,40,1,0,0,3,2
115,522,67,25,2,1,0,4,2
305,662,72,18,6,3,1,5,3
1,974,84,11,3,0,0,5,1
101,573,40,42,13,0,0,4,2
198,1384,85,14,1,0,0,4,3
93,368,52,34,10,3,1,4,2
66,300,34,52,11,0,0,3,1
229,511,72,23,1,0,0,4,3
66,723,31,48,15,3,0,3,1
191,4525,39,42,13,4,0,4,3
158,1775,43,44,10,2,1,4,3
86,139,70,24,1,0,0,3,2
75,297,67,25,2,1,0,0,1
302,1169,55,25,11,6,3,4,3
169,824,38,12,7,5,0,4,3
104,991,30,46,12,0,0,3,2
94,1172,46,45,7,1,0,3,2
155,396,38,39,13,6,4,1,3
170,685,44,45,6,3,2,4,3
71,180,53,37,8,1,0,3,1
143,901,43,23,16,10,8,4,3
145,375,79,17,2,1,0,4,3
126,1661,61,31,6,0,0,3,3
170,837,62,25,7,4,0,5,3
131,817,50,40,8,1,0,3,3
145,1223,55,37,6,1,0,3,3
85,2463,72,23,1,0,0,3,2
69,864,29,50,14,3,0,3,1
113,2599,74,20,1,0,0,4,2
108,261,39,46,10,3,2,0,2
144,257,37,40,17,4,2,4,3
437,441,90,6,2,1,0,5,3
455,966,83,11,4,0,0,5,3
101,573,40,42,13,0,0,4,2
198,1384,85,14,1,0,0,4,3
93,368,52,34,10,3,1,4,2
66,300,34,52,11,0,0,3,1
229,511,72,23,1,0,0,4,3
66,723,31,48,15,3,0,3,1
191,4525,39,42,13,4,0,4,3
158,1775,43,44,10,2,1,4,3
86,139,70,24,1,0,0,3,2
75,297,67,25,2,1,0,0,1
302,1169,55,25,11,6,3,4,3
169,824,38,12,7,5,0,4,3
115,991,30,46,12,0,0,3,2
94,1172,46,45,7,1,0,3,2
155,396,38,39,13,6,4,1,3
170,685,44,45,6,3,2,4,3
71,180,53,37,8,1,0,3,1
143,901,43,23,16,10,8,4,3
145,375,79,17,2,1,0,4,3
126,1661,61,31,6,0,0,3,3
260,837,62,25,7,4,0,5,3
103,817,50,40,8,1,0,3,2
145,1223,55,37,6,1,0,3,3
85,2463,72,23,1,0,0,3,2
69,864,29,50,14,3,0,3,1
113,2599,74,20,1,0,0,4,2
108,261,39,46,10,3,2,0,2
144,257,37,40,17,4,2,4,3
437,441,90,6,2,1,0,5,3
455,966,83,11,4,0,0,5,3
